SCBGE61RXBLA15287,200000,193200,2018-01-01,2018-01-30,2018,Blue Crystal,Beluga,552,6,101
SCBGE61RXBLA15289,202000,198263,2018-02-01,2018-02-15,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15290,202000,199826,2018-02-01,2018-02-15,2018,Glacier White,Beluga,552,6,101
SCBGE61RXBLA15291,202000,193758,2018-02-01,2018-02-15,2018,St James Red (Solid),Beluga,552,6,101
SCBGE61RXBLA15292,202000,194726,2018-02-01,2018-02-15,2018,Granite,Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15298,202000,194111,2018-02-01,2018-02-15,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15299,202000,205000,2018-02-01,2018-02-15,2018,Windsor Blue,Magnolia - Chestnut,552,6,101
SCBGE61RXBLA15308,200000,193756,2018-02-01,2018-02-16,2018,St James Red (Solid),Beluga,552,6,101
SCBGE61RXBLA15309,200000,174000,2018-02-01,2018-02-27,2018,St James Red (Solid),Magnolia,552,6,101
SCBGE61RXBLA15310,200000,192746,2018-02-01,2018-02-18,2018,Havana,Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15311,200000,193583,2018-02-01,2018-02-19,2018,Glacier White,Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15317,200000,192573,2018-03-01,2018-03-22,2018,St James Red (Solid),Magnolia,552,6,101
SCBGE61RXBLA15318,200000,193000,2018-03-01,2018-03-29,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE61RXBLA15319,200000,192734,2018-03-01,2018-05-30,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,552,6,101
SCBGE71RXBLA16302,272745,268000,2018-03-15,2018-03-21,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,702,6,101
SCBGE71RXBLA16303,272745,265382,2018-03-15,2018-03-30,2018,Blue Crystal,Linen,702,6,101
SCBUE11DXBLA12290,312000,315000,2018-01-01,2018-01-10,2018,Moonbeam,Saffron,500,6,101
SCBUE11DXBLA12291,310000,308888,2018-01-01,2018-01-18,2018,Windsor Blue,Magnolia - Chestnut,500,6,101
SCBUE11DXBLA12297,312000,312000,2018-01-01,2018-01-01,2018,Granite,Magnolia - Chestnut,500,6,101
SCBUE11DXBLA12298,310000,302749,2018-06-01,2018-06-25,2018,St James Red (Solid),Magnolia - Chestnut,500,6,101
SCBGE41RXBLA17264,237600,248000,2018-01-01,2018-01-01,2018,Havana,Beluga,703,7,102
SCBGE41RXBLA17265,237600,249000,2018-01-01,2018-01-01,2018,Windsor Blue,Magnolia - Chestnut,703,7,102
SCBGE41RXBLA17266,237600,245000,2018-01-01,2018-01-02,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,703,7,102
SCBGE41RXBLA17275,240500,245000,2018-03-15,2018-03-17,2018,Granite,Magnolia - Chestnut,703,7,102
SCBGE41RXBLA17284,240500,245000,2018-05-20,2018-05-20,2018,St James Red (Solid),Beluga,703,7,102
SCBGE41RXBLA17285,240500,247291,2018-05-20,2018-05-20,2018,St James Red (Solid),Beluga,703,7,102
SCBGE41RXBLA17286,240500,245000,2018-05-20,2018-05-30,2018,Granite,Saffron,703,7,102
SCBGE41RXBLA17287,240500,245929,2018-05-20,2018-05-20,2018,Granite,Magnolia - Dark Stained Burr Walnut,703,7,102
SCBGE41RXBLA17288,240500,245000,2018-05-20,2018-05-20,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,703,7,102
SCBGE41RXBLA17289,240500,245957,2018-05-20,2018-05-20,2018,Moonbeam,Magnolia - Dark Stained Burr Walnut,703,7,102
SCBGE71RXBLA16269,272745,290000,2018-01-01,2018-01-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,702,7,102
SCBGE71RXBLA16270,272745,295764,2018-01-01,2018-01-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,702,7,102
SCBGE71RXBLA16271,272745,299000,2018-07-29,2018-07-29,2018,Granite,Beluga,702,7,102
SCBGE71RXBLA16272,272745,310000,2018-07-29,2018-07-29,2018,Granite,Linen,702,7,102
SCBGE71RXBLA16283,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,702,7,102
SCBGE71RXBLA16284,272745,291365,2018-03-15,2018-03-15,2018,St James Red (Solid),Beluga,702,7,102
SCBGE71RXBLA16285,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Magnolia - Chestnut,702,7,102
SCBGE71RXBLA16294,272745,276000,2018-03-15,2018-03-17,2018,Windsor Blue,Beluga,702,7,102
SCBUE11DXBLA12302,312000,299837,2018-01-01,2018-01-20,2018,Granite,Magnolia - Dark Stained Burr Walnut,500,7,102
SCBUE11DXBLA12313,310000,310000,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,7,102
SCBUE11DXBLA12321,307000,309990,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,7,102
SCBUE11DXBLA12322,310000,310000,2018-06-01,2018-06-05,2018,Glacier White,Beluga,500,7,102
SCBUE11DXBLA12323,312000,310392,2018-06-01,2018-06-10,2018,Granite,Linen,500,7,102
SCBUE11DXBLA12333,312000,311000,2018-06-01,2018-06-01,2018,Windsor Blue,Linen,500,7,102
SCBUE11DXBLA12334,310000,310000,2018-06-01,2018-06-01,2018,Windsor Blue,Beluga,500,7,102
SCBUE11DXBLA12345,310000,310283,2018-06-01,2018-06-05,2018,Moonbeam,Magnolia - Dark Stained Burr Walnut,500,7,102
SCBUE11DXBLA12346,307000,305928,2018-06-01,2018-06-06,2018,Windsor Blue,Saffron,500,7,102
SCBUE11DXBLA12347,305000,305000,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Chestnut,500,7,102
SCBUE11DXBLA12348,310000,310888,2018-06-01,2018-06-01,2018,St James Red (Solid),Saffron,500,7,102
SCBUE11DXBLA12349,312000,312000,2018-06-01,2018-06-01,2018,Windsor Blue,Beluga,500,7,102
SCBUE11DXBLA12350,310000,310826,2018-06-01,2018-06-01,2018,Blue Crystal,Beluga,500,7,102
SCBGE11RXBLA13282,219800,220837,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,550,8,101
SCBGE11RXBLA13283,219800,221500,2018-04-25,2018-04-26,2018,Blue Crystal,Beluga,550,8,101
SCBGE21RXBLA14272,215000,224928,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14273,215000,225000,2018-04-25,2018-04-25,2018,Moonbeam,Beluga,551,8,101
SCBGE21RXBLA14274,215000,228394,2018-04-25,2018-04-26,2018,Aquamarine,Beluga,551,8,101
SCBGE21RXBLA14275,215000,225000,2018-04-25,2018-04-25,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14276,215000,225837,2018-04-25,2018-04-25,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14277,215000,225000,2018-04-25,2018-04-25,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14278,215000,225829,2018-04-25,2018-04-25,2018,Windsor Blue,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14279,215000,229000,2018-04-25,2018-04-25,2018,Windsor Blue,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14280,215000,225938,2018-04-25,2018-04-26,2018,Windsor Blue,Beluga,551,8,101
SCBGE21RXBLA14281,215000,225000,2018-04-25,2018-04-25,2018,Windsor Blue,Beluga,551,8,101
SCBGE21RXBLA14282,215000,228500,2018-04-25,2018-04-26,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14283,215000,229500,2018-04-25,2018-04-27,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14284,215000,225000,2018-04-25,2018-04-28,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14285,215000,230271,2018-04-25,2018-04-29,2018,Blue Crystal,Beluga,551,8,101
SCBGE21RXBLA14286,215000,225000,2018-04-25,2018-04-30,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14287,215000,225382,2018-04-25,2018-05-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14288,215000,225000,2018-04-25,2018-05-02,2018,St James Red (Solid),Saffron,551,8,101
SCBGE21RXBLA14289,215000,225383,2018-04-25,2018-05-03,2018,Glacier White,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14290,215000,225938,2018-04-25,2018-05-04,2018,Granite,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14291,215000,225000,2018-04-25,2018-05-05,2018,St James Red (Solid),Beluga,551,8,101
SCBGE21RXBLA14292,215000,225920,2018-04-25,2018-05-06,2018,Moonbeam,Beluga,551,8,101
SCBGE21RXBLA14293,215000,225000,2018-04-25,2018-05-07,2018,Windsor Blue,Beluga,551,8,101
SCBGE21RXBLA14294,215000,230281,2018-04-25,2018-05-08,2018,Windsor Blue,Beluga,551,8,101
SCBGE21RXBLA14295,215000,232000,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14296,215000,225837,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14297,215000,225000,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14298,215000,227394,2018-04-25,2018-04-25,2018,Glacier White,Beluga,551,8,101
SCBGE21RXBLA14299,215000,225928,2018-04-25,2018-04-25,2018,Granite,Beluga,551,8,101
SCBGE21RXBLA14300,210000,210000,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14301,210000,210384,2018-04-25,2018-04-25,2018,St James Red (Solid),Saffron,551,8,101
SCBGE21RXBLA14302,210000,212000,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14303,210000,210743,2018-04-25,2018-04-26,2018,Granite,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14304,210000,211000,2018-04-25,2018-04-27,2018,Granite,Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14305,210000,210374,2018-04-25,2018-04-28,2018,Windsor Blue,Beluga,551,8,101
SCBGE21RXBLA14306,210000,213500,2018-04-25,2018-04-30,2018,Blue Crystal,Beluga,551,8,101
SCBGE21RXBLA14307,210000,210384,2018-04-25,2018-04-30,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14308,210000,212900,2018-04-25,2018-05-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14309,210000,209746,2018-04-25,2018-04-30,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14310,210000,208364,2018-04-25,2018-04-30,2018,Blue Crystal,Beluga,551,8,101
SCBGE21RXBLA14311,210000,209463,2018-04-25,2018-04-30,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14312,210000,211000,2018-04-25,2018-04-30,2018,Blue Crystal,Saffron,551,8,101
SCBGE21RXBLA14313,210000,209364,2018-04-25,2018-05-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,551,8,101
SCBGE21RXBLA14314,210000,208243,2018-04-25,2018-05-02,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14315,210000,210837,2018-04-25,2018-04-30,2018,St James Red (Solid),Magnolia - Chestnut,551,8,101
SCBGE21RXBLA14316,210000,209263,2018-04-25,2018-04-30,2018,Granite,Beluga,551,8,101
SCBGE21RXBLA14317,210000,221300,2018-04-25,2018-04-30,2018,Granite,Beluga,551,8,101
SCBGE41RXBLA17261,237600,245000,2018-01-01,2018-01-01,2018,Windsor Blue,Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17262,237600,245689,2018-01-01,2018-01-01,2018,Glacier White,Beluga,703,8,101
SCBGE41RXBLA17263,237600,246783,2018-01-01,2018-01-01,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17267,237600,252899,2018-01-01,2018-01-03,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17268,237600,239999,2018-01-01,2018-01-01,2018,Blue Crystal,Beluga,703,8,101
SCBGE41RXBLA17269,237600,245000,2018-01-01,2018-01-01,2018,Blue Crystal,Beluga,703,8,101
SCBGE41RXBLA17270,240500,246000,2018-01-01,2018-02-15,2018,Blue Crystal,Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17271,240500,245999,2018-03-15,2018-03-15,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17272,240500,245000,2018-03-15,2018-03-16,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17273,240500,244999,2018-03-15,2018-03-15,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,703,8,101
SCBGE41RXBLA17274,240500,245328,2018-03-15,2018-03-15,2018,Granite,Magnolia - Dark Stained Burr Walnut,703,8,101
SCBGE41RXBLA17276,240500,245789,2018-03-15,2018-03-15,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17277,240500,245000,2018-03-15,2018-03-15,2018,Moonbeam,Linen,703,8,101
SCBGE41RXBLA17278,240500,245294,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17279,240500,239999,2018-03-15,2018-03-20,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17280,240500,240139,2018-03-15,2018-03-15,2018,St James Red (Solid),Beluga,703,8,101
SCBGE41RXBLA17281,240500,252000,2018-05-20,2018-05-20,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17282,240500,245000,2018-05-20,2018-05-20,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17283,240500,245888,2018-05-20,2018-05-22,2018,St James Red (Solid),Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17290,240500,267000,2018-05-20,2018-05-20,2018,Glacier White,Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17291,240500,245000,2018-05-20,2018-05-20,2018,Windsor Blue,Magnolia - Chestnut,703,8,101
SCBGE41RXBLA17292,240500,249999,2018-05-20,2018-05-20,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17293,240500,245000,2018-05-20,2018-05-20,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17294,240500,245000,2018-05-20,2018-05-21,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17295,240500,248977,2018-05-20,2018-05-22,2018,Windsor Blue,Beluga,703,8,101
SCBGE41RXBLA17296,240500,250000,2018-05-20,2018-05-23,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,703,8,101
SCBGE41RXBLA17297,240500,248000,2018-05-20,2018-05-24,2018,Aquamarine,Magnolia - Dark Stained Burr Walnut,703,8,101
SCBGE41RXBLA17298,240500,239999,2018-05-20,2018-05-25,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,703,8,101
SCBGE41RXBLA17299,240500,245000,2018-05-20,2018-05-26,2018,Blue Crystal,Magnolia - Chestnut,703,8,101
SCBGE61RXBLA15439,193000,193456,2018-07-29,2018-07-29,2018,Windsor Blue,Beluga,552,8,101
SCBGE61RXBLA15440,193000,193584,2018-07-29,2018-07-29,2018,Windsor Blue,Beluga,552,8,101
SCBGE61RXBLA15441,193000,193000,2018-07-29,2018-07-29,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,552,8,101
SCBGE61RXBLA15442,193000,193200,2018-07-29,2018-07-30,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,552,8,101
SCBGE61RXBLA15443,193000,193758,2018-07-29,2018-07-31,2018,Windsor Blue,Saffron,552,8,101
SCBGE61RXBLA15444,193000,193000,2018-07-29,2018-07-29,2018,Blue Crystal,Beluga,552,8,101
SCBGE61RXBLA15445,193000,193827,2018-07-29,2018-07-29,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,552,8,101
SCBGE61RXBLA15446,193000,193000,2018-07-29,2018-07-29,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,552,8,101
SCBGE61RXBLA15447,193000,194122,2018-07-29,2018-07-29,2018,Windsor Blue,Beluga,552,8,101
SCBGE61RXBLA15448,193000,193000,2018-07-29,2018-07-29,2018,Windsor Blue,Magnolia,552,8,101
SCBGE71RXBLA16261,272745,291293,2018-01-01,2018-01-01,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16262,272745,290000,2018-01-01,2018-01-01,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16263,272745,290456,2018-01-01,2018-01-01,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16264,272745,290372,2018-01-01,2018-01-01,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16265,272745,292000,2018-01-01,2018-01-01,2018,Blue Crystal,Saffron,702,8,101
SCBGE71RXBLA16266,272745,272639,2018-01-01,2018-01-02,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16267,272745,290000,2018-01-01,2018-01-03,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16268,272745,291234,2018-01-01,2018-01-01,2018,Moonbeam,Beluga,702,8,101
SCBGE71RXBLA16273,272745,298702,2018-07-29,2018-07-29,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16274,272745,298000,2018-07-29,2018-07-29,2018,Moonbeam,Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16275,272745,290993,2018-07-29,2018-07-29,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16276,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16277,272745,292000,2018-03-15,2018-03-15,2018,St James Red (Solid),Beluga,702,8,101
SCBGE71RXBLA16278,272745,290155,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16279,272745,289995,2018-03-15,2018-03-15,2018,Granite,Beluga,702,8,101
SCBGE71RXBLA16280,272745,290000,2018-03-15,2018-03-15,2018,St James Red (Solid),Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16281,272745,287555,2018-03-15,2018-03-14,2018,Moonbeam,Saffron,702,8,101
SCBGE71RXBLA16282,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16286,272745,287655,2018-03-15,2018-03-15,2018,Granite,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16287,272745,275000,2018-03-15,2018-03-16,2018,St James Red (Solid),Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16288,272745,273999,2018-03-15,2018-03-17,2018,Moonbeam,Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16289,272745,290000,2018-03-15,2018-03-18,2018,Glacier White,Magnolia - Dark Stained Burr Walnut,702,8,101
SCBGE71RXBLA16290,272745,291000,2018-03-15,2018-03-15,2018,Windsor Blue,Linen,702,8,101
SCBGE71RXBLA16291,272745,290000,2018-03-15,2018-03-15,2018,St James Red (Solid),Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16292,272745,289766,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16293,272745,290000,2018-03-15,2018-03-16,2018,Moonbeam,Beluga,702,8,101
SCBGE71RXBLA16295,272745,272955,2018-03-15,2018-03-18,2018,Windsor Blue,Beluga,702,8,101
SCBGE71RXBLA16296,272745,272900,2018-03-15,2018-03-15,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16297,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16298,272745,272805,2018-03-15,2018-03-15,2018,Windsor Blue,Magnolia - Chestnut,702,8,101
SCBGE71RXBLA16299,272745,290000,2018-03-15,2018-03-15,2018,Windsor Blue,Beluga,702,8,101
SCBUE11DXBLA12303,305000,305000,2018-01-01,2018-01-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12304,307000,306546,2018-01-01,2018-01-01,2018,Blue Crystal,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12305,305000,305899,2018-01-01,2018-01-01,2018,Blue Crystal,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12306,310000,314789,2018-01-01,2018-01-01,2018,Havana,Saffron,500,8,101
SCBUE11DXBLA12307,312000,315000,2018-01-01,2018-01-02,2018,Blue Crystal,Saffron,500,8,101
SCBUE11DXBLA12308,305000,304999,2018-01-01,2018-01-03,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12309,305000,305000,2018-01-01,2018-01-04,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12310,310000,312000,2018-01-01,2018-01-05,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12311,307000,307000,2018-01-01,2018-01-06,2018,St James Red (Solid),Beluga,500,8,101
SCBUE11DXBLA12312,305000,305999,2018-01-01,2018-01-01,2018,Havana,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12314,312000,313857,2018-06-01,2018-06-01,2018,Granite,Saffron,500,8,101
SCBUE11DXBLA12315,310000,310000,2018-01-01,2018-01-01,2018,Granite,Linen,500,8,101
SCBUE11DXBLA12316,305000,310000,2018-06-01,2018-06-01,2018,Glacier White,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12317,305000,312837,2018-06-01,2018-06-01,2018,Moonbeam,Beluga,500,8,101
SCBUE11DXBLA12318,307000,310000,2018-06-01,2018-06-01,2018,Windsor Blue,Beluga,500,8,101
SCBUE11DXBLA12319,307000,311112,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12320,307000,307000,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12324,310000,310000,2018-06-01,2018-06-01,2018,Granite,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12325,305000,307291,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12326,305000,310000,2018-06-01,2018-06-01,2018,Moonbeam,Beluga,500,8,101
SCBUE11DXBLA12327,307000,310283,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12328,310000,310000,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12329,310000,310555,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12330,307000,307000,2018-01-01,2018-01-01,2018,Windsor Blue,Beluga,500,8,101
SCBUE11DXBLA12331,305000,306000,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12332,310000,310839,2018-06-01,2018-06-01,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12335,307000,309992,2018-06-01,2018-06-03,2018,Windsor Blue,Saffron,500,8,101
SCBUE11DXBLA12336,307000,309234,2018-06-01,2018-06-03,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12337,307000,310000,2018-06-01,2018-06-01,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12338,310000,310000,2018-06-01,2018-06-01,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12339,312000,312847,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12340,310000,310000,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12341,305000,305927,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12342,305000,310000,2018-06-01,2018-06-02,2018,Granite,Magnolia,500,8,101
SCBUE11DXBLA12343,307000,311393,2018-06-01,2018-06-03,2018,Granite,Beluga,500,8,101
SCBUE11DXBLA12344,310000,310822,2018-06-01,2018-06-04,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12351,305000,305000,2018-06-01,2018-06-01,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12352,305000,305837,2018-06-01,2018-06-03,2018,Windsor Blue,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12353,305000,305000,2018-06-01,2018-06-01,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12354,305000,304977,2018-06-01,2018-06-01,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12355,310000,310000,2018-06-01,2018-06-01,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12356,305000,312746,2018-06-01,2018-06-01,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12357,305000,308000,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Dark Stained Burr Walnut,500,8,101
SCBUE11DXBLA12358,307000,310274,2018-06-01,2018-06-01,2018,St James Red (Solid),Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12359,310000,311000,2018-06-01,2018-06-01,2018,Havana,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12360,310000,310372,2018-06-01,2018-06-01,2018,Granite,Beluga,500,8,101
SCBUE11DXBLA12361,305000,305500,2018-06-01,2018-06-01,2018,Granite,Beluga,500,8,101
SCBUE11DXBLA12362,310000,310000,2018-04-25,2018-04-25,2018,St James Red (Solid),Beluga,500,8,101
SCBUE11DXBLA12363,312000,312000,2018-04-25,2018-04-28,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12364,310000,309992,2018-04-25,2018-04-29,2018,Blue Crystal,Beluga,500,8,101
SCBUE11DXBLA12365,305000,310000,2018-04-25,2018-04-25,2018,Blue Crystal,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12366,305000,313727,2018-04-25,2018-04-25,2018,Blue Crystal,Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12367,307000,310000,2018-04-25,2018-04-25,2018,St James Red (Solid),Magnolia - Chestnut,500,8,101
SCBUE11DXBLA12368,307000,310000,2018-04-25,2018-04-25,2018,Glacier White,Beluga,500,8,101
SCBGE11RXBLA13272,219800,220837,2018-04-25,2018-04-25,2018,Windsor Blue,Beluga,550,9,100
SCBGE11RXBLA13273,219800,220000,2018-04-25,2018-04-26,2018,Blue Crystal,Magnolia - Dark Stained Burr Walnut,550,9,100
SCBGE21RXBLA14322,210000,210000,2018-04-25,2018-04-30,2018,St James Red (Solid),Beluga,551,9,100
